Latitude,Longitude,Newsletter,Transactions_LifetimeGiftsAmount,Transactions_LifetimeGiftsNumber,Transactions_AverageGiftAmount,DonationFrequency,DonationFrequencyActive,Transactions_Months1To12GiftsAmount,Transactions_Months1To12GiftsNumber,monthlyDonorMonths1to12,Transactions_Months13To24GiftsAmount,Transactions_Months13To24GiftsNumber,monthlyDonorMonths13to24,Transactions_Months25To36GiftsAmount,Transactions_Months25To36GiftsNumber,monthlyDonorMonths25to36,Transactions_DateOfFirstGift,Transactions_FirstGiftAmount,Transactions_DateOfLastGift,Transactions_LastGiftAmount,monthsSinceFirstDonation,monthsSinceLastDonation,activeMonths,Transactions_DateOfHighestGift,Transactions_HighestGiftAmount,Transactions_DateOfLowestGift,Transactions_LowestGiftAmount,DistanceFromEHSC
52.93447499111957,-1.1269196095424516,1,184.34,9,20.482222222222223,0.2432432432432432,1.125,0.0,0,0,0.0,0,0,164.34,8,0,2021-03-30,19.59,2021-11-03,20.27,36,29,8,2021-11-03,18.55,2021-10-31,20.06,2.3714887016963693
52.95312910151516,-1.2195366198232107,0,264.87,3,88.29,0.1153846153846153,0.1363636363636363,153.9,1,0,99.61,1,0,0.0,0,0,2022-03-09,98.8,2023-11-08,142.92,25,4,22,2023-11-06,152.11,2022-03-10,101.59,5.233275160734839
53.02635981964917,-1.0543237592668977,0,105.99,22,4.817727272727272,1.0476190476190477,1.1,60.05,13,1,40.94,8,0,0.0,0,0,2022-07-27,4.92,2024-03-01,5.04,20,1,20,2024-02-28,4.89,2024-02-29,4.84,9.97809187286467
52.92862574599756,-1.2377540944679548,1,662.24,3,220.74666666666667,0.0967741935483871,0.4285714285714285,0.0,0,0,102.69,1,0,473.84,1,0,2021-09-26,495.68,2022-03-28,96.68,30,24,7,2021-09-26,502.21,2022-03-28,98.83,7.041637771481124
52.98270597073064,-1.14820308084699,1,411.83,6,68.63833333333334,0.1818181818181818,0.1818181818181818,50.47,1,0,147.91,2,0,199.81,2,0,2021-08-08,98.09,2024-03-05,49.87,32,0,33,2022-12-07,99.9,2024-03-05,51.03,3.2432297807255455
52.97462243385118,-1.0970858130685954,1,99.35,2,49.675,0.064516129032258,2.0,0.0,0,0,0.0,0,0,49.35,1,0,2021-09-30,52.03,2021-10-03,50.46,30,30,1,2021-10-02,47.76,2021-10-03,51.09,3.7858370591407824
52.98200861191552,-1.1449211318754529,0,20.46,2,10.23,0.0689655172413793,2.0,0.0,0,0,0.0,0,0,10.46,1,0,2021-12-05,9.89,2021-12-07,9.96,28,28,1,2021-12-07,10.11,2021-12-07,10.34,3.1434274111015315
52.97412575594596,-1.152693214505878,0,109.18,3,36.39333333333334,0.1071428571428571,0.2307692307692307,0.0,0,0,50.54,1,0,50.95,1,0,2021-12-17,51.05,2022-12-14,51.37,27,15,13,2022-12-13,48.82,2022-12-15,52.32,2.3767636419214693
52.90766612033686,-1.1528109579111725,0,32.37,5,6.473999999999999,0.1388888888888889,0.8333333333333334,0.0,0,0,0.0,0,0,27.37,4,0,2021-04-26,21.87,2021-09-28,2.01,35,30,6,2021-04-25,21.36,2021-10-01,2.06,5.191586331111597
52.98371643684177,-1.163450147474304,1,154.03,4,38.5075,0.2352941176470588,0.2857142857142857,39.88,1,0,104.15,2,0,0.0,0,0,2022-11-22,50.79,2023-12-03,39.06,16,3,14,2022-12-05,48.69,2023-12-05,40.46,3.6333382966411
52.98146525674903,-1.1199935093534084,1,58.09,3,19.363333333333333,1.5,1.5,35.59,2,0,0.0,0,0,0.0,0,0,2024-02-09,24.8,2024-03-22,10.07,1,0,2,2024-02-10,24.52,2024-03-20,9.92,3.4031094021963204
52.99225867379423,-1.1711339292133671,0,49.74,2,24.87,0.0689655172413793,2.0,0.0,0,0,0.0,0,0,24.74,1,0,2021-12-10,24.49,2021-12-10,24.69,28,28,1,2021-12-08,26.04,2021-12-09,24.54,4.712133376599135
52.9871467586778,-1.1451546169518352,1,81.76,3,27.25333333333333,0.0967741935483871,0.6,0.0,0,0,0.0,0,0,67.76,2,0,2021-10-04,19.83,2022-02-06,48.82,30,26,5,2022-02-07,50.47,2021-10-07,20.39,3.715020536856125
53.014999715974135,-1.1794384116399617,1,156.62,16,9.78875,0.5333333333333333,1.0,0.0,0,0,109.19,11,0,38.06,4,0,2021-11-05,9.6,2023-01-09,10.08,29,14,16,2023-01-09,10.34,2023-01-08,9.94,7.264336665510213
52.97816025835722,-1.1425939379171015,1,204.7,2,102.35,0.0666666666666666,2.0,0.0,0,0,0.0,0,0,104.7,1,0,2021-10-23,101.31,2021-10-24,99.61,29,29,1,2021-10-25,101.69,2021-10-23,102.72,2.7083043718323876
52.96982427220763,-1.1124044903942485,1,17.91,2,8.955,0.2857142857142857,2.0,8.91,1,0,0.0,0,0,0.0,0,0,2023-09-28,9.29,2023-09-29,9.22,6,6,1,2023-09-27,8.79,2023-09-27,9.12,2.652935944964751
52.92401796879919,-1.1628493583554775,1,43.72,3,14.573333333333332,0.1875,0.2307692307692307,25.63,1,0,15.01,1,0,0.0,0,0,2022-12-15,14.64,2023-12-26,25.0,15,3,13,2023-12-24,24.06,2022-12-11,15.13,3.610036648439346
52.89297418972817,-1.192761577585202,1,160.53,16,10.033125,1.0,1.0,120.65,12,1,29.88,3,0,0.0,0,0,2022-12-24,10.54,2024-03-21,10.42,15,0,16,2024-03-21,10.15,2024-03-21,9.96,7.593903523280593
52.97279072020692,-1.0806454162999464,0,19.97,2,9.985,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,9.97,1,0,2021-12-20,9.97,2021-12-20,9.95,27,27,1,2021-12-22,10.24,2021-12-18,10.24,4.61214562401664
52.97879547480776,-1.2007036379501423,0,158.45,2,79.225,0.0666666666666666,2.0,0.0,0,0,0.0,0,0,78.45,1,0,2021-10-31,79.26,2021-10-31,79.03,29,29,1,2021-10-29,77.13,2021-11-01,80.48,4.842132700359177
52.88945649134923,-1.1477089865746146,0,224.04,28,8.001428571428571,0.7567567567567568,0.7567567567567568,98.83,12,1,79.01,10,0,40.15,5,0,2021-03-30,8.19,2024-03-08,8.14,36,0,37,2024-03-06,8.46,2024-03-08,8.03,7.175260034339343
52.93600221804424,-1.2791995368151516,0,19.93,2,9.965,0.064516129032258,2.0,0.0,0,0,0.0,0,0,9.93,1,0,2021-09-20,10.34,2021-09-24,9.98,30,30,1,2021-09-21,8.99,2021-09-23,9.83,9.454920576146876
52.92943467468227,-1.2448909655010063,0,50.66,2,25.33,0.5,2.0,25.66,1,0,0.0,0,0,0.0,0,0,2023-12-05,25.07,2023-12-05,24.79,3,3,1,2023-12-03,26.84,2023-12-05,25.04,7.450841829236978
52.89097898450107,-1.1549322202045866,0,49.98,2,24.99,0.125,2.0,0.0,0,0,24.98,1,0,0.0,0,0,2022-12-19,25.89,2022-12-19,25.89,15,15,1,2022-12-20,25.21,2022-12-19,24.96,7.0509256443767665
52.935889187937455,-1.2257470550015,0,263.37,2,131.685,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,133.37,1,0,2021-12-21,126.96,2021-12-21,131.29,27,27,1,2021-12-24,132.81,2021-12-23,130.23,5.9935338605927875
52.979208159589845,-1.1441971418136236,0,54.69,5,10.938,0.1351351351351351,0.2777777777777778,0.0,0,0,49.58,1,0,2.2,3,0,2021-04-01,0.29,2022-08-22,50.27,36,19,18,2022-08-25,47.85,2021-04-02,0.29,2.8292840715722782
52.99674205895734,-1.1441390344439066,0,205.57,2,102.785,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,105.57,1,0,2021-12-28,100.24,2021-12-28,99.26,27,27,1,2021-12-24,97.69,2021-12-27,98.79,4.778359091156386
52.92450595543862,-1.1987970993217585,1,577.5,23,25.10869565217392,1.0,1.0,292.65,12,1,259.85,10,0,0.0,0,0,2022-05-14,24.36,2024-03-14,25.01,22,0,23,2024-03-14,24.15,2024-03-17,25.13,5.039391436338141
52.96588932353227,-1.1421045997268513,1,430.7,3,143.56666666666666,0.1034482758620689,0.2307692307692307,0.0,0,0,197.84,1,0,202.09,1,0,2021-11-27,201.6,2022-12-05,197.56,28,16,13,2022-12-08,201.73,2022-12-06,198.46,1.3423312998526877
52.89896553845925,-1.148560649492519,0,30.6,6,5.1000000000000005,0.1666666666666666,1.2,0.0,0,0,0.0,0,0,25.6,5,0,2021-04-26,5.26,2021-08-30,5.12,35,31,5,2021-08-26,5.37,2021-08-30,4.98,6.123094995594161
52.90332730625835,-1.2374736595581504,1,893.79,35,25.53685714285714,0.945945945945946,0.9722222222222222,281.92,11,0,298.38,12,1,289.88,11,0,2021-04-14,24.24,2024-02-16,24.83,36,1,36,2024-02-16,26.18,2024-02-14,25.01,8.548972874703995
52.93602375117149,-1.2531928620394015,0,148.35,4,37.0875,0.1379310344827586,0.1538461538461538,39.46,1,0,51.98,1,0,51.53,1,0,2021-12-06,49.74,2023-12-17,39.0,28,3,26,2022-12-19,50.78,2023-12-21,40.88,7.753672616303352
52.974615826122665,-1.1680911659281903,1,9.97,2,4.985,0.2857142857142857,2.0,4.97,1,0,0.0,0,0,0.0,0,0,2023-09-28,5.22,2023-09-28,4.89,6,6,1,2023-09-27,4.98,2023-09-27,4.95,2.9154866601341385
52.92320282305651,-1.1341328391062446,0,98.76,2,49.38,0.5,2.0,48.76,1,0,0.0,0,0,0.0,0,0,2023-12-19,49.5,2023-12-23,48.25,3,3,1,2023-12-19,50.2,2023-12-23,51.69,3.4459122870485936
52.95284571398626,-1.1270242149623289,1,85.12,6,14.186666666666667,0.375,0.375,21.14,2,0,58.36,3,0,0.0,0,0,2022-12-09,21.18,2024-03-13,10.05,15,0,16,2023-02-08,19.24,2024-03-10,9.87,0.9910809737915647
53.01730500045963,-1.1374723084760372,1,635.93,5,127.186,0.2083333333333333,0.217391304347826,15.24,3,0,593.95,1,0,0.0,0,0,2022-04-21,588.02,2024-02-29,5.08,23,1,23,2022-04-23,595.95,2024-02-28,4.96,7.069528880394637
52.89338707032786,-1.15547650952577,1,155.41,15,10.360666666666669,1.0,1.0,135.88,13,1,10.2,1,0,0.0,0,0,2023-01-29,10.3,2024-03-02,10.22,14,0,15,2024-02-27,10.3,2024-02-27,10.03,6.790080247368846
52.99450973149486,-1.0967560206772375,0,29.57,6,4.928333333333334,0.1666666666666666,0.8571428571428571,0.0,0,0,0.0,0,0,25.86,5,0,2021-04-25,15.49,2021-10-24,5.04,35,29,7,2021-04-23,14.39,2021-07-10,2.01,5.440768165159728
53.01637493166684,-1.1250718917141782,0,88.25,9,9.805555555555555,0.2432432432432432,1.0,0.0,0,0,0.0,0,0,79.36,8,0,2021-04-15,9.92,2021-11-17,10.02,36,28,9,2021-11-15,9.69,2021-11-13,10.24,7.049180403672128
52.99887028706207,-1.144829840160523,1,698.47,25,27.9388,0.6944444444444444,0.7142857142857143,292.56,12,1,292.64,10,0,93.56,2,0,2021-05-05,61.08,2024-02-29,25.38,35,1,35,2022-07-07,74.63,2024-03-02,25.19,5.016809367842952
53.00712727752494,-1.1379213116950653,0,98.25,2,49.125,0.1176470588235294,2.0,0.0,0,0,48.25,1,0,0.0,0,0,2022-11-17,50.42,2022-11-19,50.43,16,16,1,2022-11-18,50.12,2022-11-17,50.63,5.936606163069852
52.97306242826683,-1.0781489091625172,0,103.53,2,51.765,0.0689655172413793,2.0,0.0,0,0,0.0,0,0,53.53,1,0,2021-12-05,51.53,2021-12-06,51.12,28,28,1,2021-12-08,51.35,2021-12-06,50.37,4.7753929458278455
52.98094603862831,-1.1294434408203071,1,101.48,2,50.74,0.1333333333333333,2.0,0.0,0,0,51.48,1,0,0.0,0,0,2023-01-17,50.45,2023-01-19,49.3,14,14,1,2023-01-19,49.51,2023-01-21,50.06,3.127617939188978
52.937849709319295,-1.2552683074110942,0,48.85,2,24.425,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,23.85,1,0,2021-12-14,24.4,2021-12-15,24.6,27,27,1,2021-12-13,24.12,2021-12-13,25.27,7.839905010068503
52.937800429099326,-1.1399875129351806,1,200.86,2,100.43,0.125,2.0,0.0,0,0,100.86,1,0,0.0,0,0,2022-12-22,92.74,2022-12-24,101.73,15,15,1,2022-12-22,103.56,2022-12-22,101.34,1.7874791696174281
52.98655902939839,-1.116090337413274,0,1021.35,2,510.675,0.1428571428571428,2.0,0.0,0,0,511.35,1,0,0.0,0,0,2023-02-19,520.19,2023-02-20,508.87,13,13,1,2023-02-19,488.41,2023-02-19,506.12,4.027630658624247
52.92904706179665,-1.1479266168183977,0,153.24,3,51.080000000000005,0.1071428571428571,0.12,97.34,1,0,0.0,0,0,49.9,1,0,2021-12-14,48.95,2023-12-30,102.74,27,3,25,2024-01-01,102.94,2021-12-16,49.28,2.7897622538273787
53.00770148021782,-1.1054469547169967,1,102.14,2,51.07,0.125,2.0,0.0,0,0,52.14,1,0,0.0,0,0,2022-12-24,49.89,2022-12-24,50.24,15,15,1,2022-12-21,50.68,2022-12-21,49.32,6.470270090816923
52.936120503521295,-1.2129983756900655,0,98.19,2,49.095,0.1818181818181818,2.0,48.19,1,0,0.0,0,0,0.0,0,0,2023-06-03,50.3,2023-06-03,49.62,10,10,1,2023-05-30,47.93,2023-06-02,50.09,5.183478940925401
53.00355594003278,-1.109136015655793,0,97.57,2,48.785,0.0689655172413793,2.0,0.0,0,0,0.0,0,0,47.57,1,0,2021-11-29,49.78,2021-12-02,49.37,28,28,1,2021-12-01,50.34,2021-12-02,50.59,5.94990955288868
52.919502983599095,-1.2283215201443582,0,499.48,2,249.74,0.08,2.0,0.0,0,0,249.48,1,0,0.0,0,0,2022-03-28,254.01,2022-03-29,244.74,24,24,1,2022-03-29,250.98,2022-03-28,245.53,6.966210218401501
52.91528882654172,-1.108936171427007,0,381.05,23,16.567391304347826,1.0,1.0454545454545454,157.78,12,1,206.32,10,0,0.0,0,0,2022-06-02,13.01,2024-02-02,12.62,22,1,22,2022-07-01,92.28,2024-01-30,12.96,4.821127681953314
52.98703949488964,-1.121386149270608,0,39.88,2,19.94,0.5,2.0,19.88,1,0,0.0,0,0,0.0,0,0,2023-12-25,20.33,2023-12-25,19.94,3,3,1,2023-12-23,19.63,2023-12-26,20.16,3.9392105425025425
52.923033747816966,-1.203617244532167,0,32.4,3,10.8,0.1875,0.2307692307692307,15.08,1,0,15.01,1,0,0.0,0,0,2022-12-08,14.72,2023-12-07,15.36,15,3,13,2023-12-03,14.75,2023-12-03,14.82,5.393150942124148
52.9561098455268,-1.207027893393991,1,14.85,2,7.425,0.1176470588235294,1.0,0.0,0,0,9.85,1,0,0.0,0,0,2022-12-07,9.89,2022-12-09,9.86,16,15,2,2022-12-11,10.16,2022-12-09,9.94,4.399161716587701
52.9225729012846,-1.2059785176614852,1,15.42,3,5.14,0.75,1.5,10.42,2,0,0.0,0,0,0.0,0,0,2023-12-04,5.04,2024-01-05,4.91,3,2,2,2024-01-06,5.15,2024-01-02,4.88,5.548676387430725
52.922695787269205,-1.2301613899456751,0,62.12,3,20.706666666666667,0.6,0.75,49.62,2,0,0.0,0,0,0.0,0,0,2023-11-21,24.93,2024-02-12,25.78,4,1,4,2024-02-10,25.11,2024-02-08,25.78,6.8843044203897765
52.956363525570346,-1.1501411830027355,1,50.92,2,25.46,0.5,2.0,25.92,1,0,0.0,0,0,0.0,0,0,2023-12-25,24.58,2023-12-27,24.76,3,3,1,2023-12-26,24.77,2023-12-23,24.41,0.634708577939068
52.93405465510234,-1.1215155671377202,1,98.99,3,32.99666666666666,0.1034482758620689,0.12,49.47,1,0,0.0,0,0,45.52,1,0,2021-12-07,48.49,2023-11-25,48.41,28,4,25,2023-11-29,51.34,2023-11-26,49.84,2.5846810108613
52.9319087264851,-1.2538867521349446,1,71.18,4,17.795,0.16,0.1818181818181818,25.26,1,0,42.74,2,0,0.0,0,0,2022-03-17,20.0,2023-12-25,24.49,24,3,22,2023-12-22,25.1,2022-03-17,20.05,7.927857677824392
52.91296247848189,-1.1207264633970164,1,236.35,24,9.847916666666666,0.8275862068965517,0.8275862068965517,117.62,12,1,70.73,7,0,39.72,4,0,2021-11-14,10.09,2024-03-13,10.15,28,0,29,2024-03-15,10.04,2024-03-13,9.87,4.761182185513986
52.96904749303332,-1.169287886923111,1,334.97,33,10.150606060606062,0.9705882352941176,0.9705882352941176,120.67,12,1,124.55,12,1,80.04,8,0,2021-07-03,9.85,2024-03-06,9.97,33,0,34,2024-03-05,10.04,2024-03-04,9.85,2.5118809789074934
52.95943529810874,-1.1544472988780925,0,210.3,3,70.10000000000001,0.1034482758620689,0.2142857142857142,0.0,0,0,99.31,1,0,96.7,1,0,2021-12-05,103.57,2022-12-25,100.81,28,15,14,2022-12-24,101.04,2022-12-23,95.74,1.0608060044416725
53.00039043738196,-1.1594553726050074,0,51.08,2,25.54,0.0666666666666666,2.0,0.0,0,0,0.0,0,0,26.08,1,0,2021-10-26,25.51,2021-10-26,25.53,29,29,1,2021-10-28,25.85,2021-10-26,25.03,5.317311882796982
52.92777632866434,-1.2407448992536654,1,20.11,4,5.0275,1.0,1.0,15.11,3,0,0.0,0,0,0.0,0,0,2023-12-19,5.0,2024-03-21,5.06,3,0,4,2024-03-19,5.11,2024-03-19,4.97,7.26378057744844
52.92533059474933,-1.128507881233366,0,533.8,3,177.9333333333333,0.0909090909090909,3.0,0.0,0,0,0.0,0,0,268.8,2,0,2021-07-22,241.21,2021-07-23,15.1,32,32,1,2021-07-25,255.52,2021-07-26,15.07,3.292876202398874
52.91882206764007,-1.1362029289011886,0,40.9,3,13.633333333333333,0.1034482758620689,0.1153846153846153,20.04,1,0,0.0,0,0,19.32,1,0,2021-12-03,20.38,2023-12-07,19.88,28,3,26,2023-12-06,20.47,2023-12-06,20.5,3.9132262110850697
52.87610921447791,-1.082669991360184,1,50.1,2,25.05,0.1111111111111111,2.0,0.0,0,0,25.1,1,0,0.0,0,0,2022-10-12,24.37,2022-10-15,24.53,17,17,1,2022-10-14,25.06,2022-10-13,25.13,9.51655245704121
52.93439716397766,-1.228298805675125,0,10.16,2,5.08,0.1176470588235294,2.0,0.0,0,0,5.16,1,0,0.0,0,0,2022-12-07,5.21,2022-12-07,5.08,16,16,1,2022-12-11,4.96,2022-12-07,4.97,6.2114725311587895
52.93749903054928,-1.1417419054578375,1,4465.29,36,124.03583333333331,1.0285714285714285,1.0285714285714285,1258.08,13,1,2226.71,13,1,854.79,9,0,2021-06-05,99.7,2024-03-06,97.39,34,0,35,2022-12-16,1007.72,2024-03-06,100.95,1.8174007232032359
52.982772797413176,-1.151119851308516,0,130.73,2,65.365,0.125,2.0,0.0,0,0,65.73,1,0,0.0,0,0,2022-12-14,67.25,2022-12-14,64.29,15,15,1,2022-12-15,61.91,2022-12-15,65.94,3.2827677599482006
52.95845535626811,-1.201056728388277,1,499.94,2,249.97,0.125,2.0,0.0,0,0,249.94,1,0,0.0,0,0,2022-12-09,243.68,2022-12-10,243.42,15,15,1,2022-12-10,243.2,2022-12-12,248.3,4.023488532320975
52.97876938657093,-1.1501966066350533,0,141.63,29,4.883793103448276,0.7837837837837838,0.7837837837837838,59.43,12,1,38.77,8,0,39.51,8,0,2021-04-01,5.04,2024-03-14,5.06,36,0,37,2024-03-15,5.2,2024-03-13,5.06,2.8337718896800794
52.9393284296264,-1.270328226452076,0,82.0,3,27.33333333333333,0.1071428571428571,0.12,49.26,1,0,0.0,0,0,29.54,1,0,2021-12-30,30.43,2023-12-08,51.62,27,3,25,2023-12-04,52.81,2021-12-27,30.47,8.79703382695818
52.98251327935835,-1.1631479623776864,0,102.18,2,51.09,0.6666666666666666,2.0,52.18,1,0,0.0,0,0,0.0,0,0,2024-01-04,51.72,2024-01-05,49.82,2,2,1,2024-01-01,51.16,2024-01-02,50.63,3.502785467221818
52.95309050959177,-1.217238125819721,0,20.03,2,10.015,0.1428571428571428,2.0,0.0,0,0,10.03,1,0,0.0,0,0,2023-02-12,9.43,2023-02-14,10.12,13,13,1,2023-02-15,9.92,2023-02-14,10.47,5.07888257102735
52.98742637867007,-1.152348803380466,1,130.27,3,43.42333333333334,0.1071428571428571,0.2307692307692307,0.0,0,0,72.61,1,0,48.04,1,0,2022-01-03,49.55,2022-12-31,75.52,27,15,13,2023-01-01,76.41,2021-12-30,51.15,3.806881686711001
52.981382191697065,-1.1624933710839298,1,59.47,6,9.911666666666669,1.0,1.0,49.47,5,0,0.0,0,0,0.0,0,0,2023-10-06,10.03,2024-03-09,9.94,5,0,6,2024-03-07,9.62,2024-03-10,9.86,3.369996489987114
52.92490916908587,-1.2252247699423344,1,39.9,2,19.95,0.0555555555555555,2.0,0.0,0,0,0.0,0,0,19.9,1,0,2021-04-30,20.19,2021-05-01,20.07,35,35,1,2021-05-01,20.0,2021-04-30,20.32,6.473570482841792
52.95080898275793,-1.0880950309505475,0,224.52,27,8.315555555555555,0.7297297297297297,0.7297297297297297,117.42,12,1,60.56,6,0,40.32,8,0,2021-04-09,5.08,2024-03-13,10.3,36,0,37,2024-03-12,10.02,2021-11-09,4.99,3.617165709039379
52.94098096237537,-1.2145995567236756,1,93.46,18,5.192222222222222,0.9,1.0,52.85,10,0,35.89,7,0,0.0,0,0,2022-08-27,5.05,2024-01-02,5.05,19,2,18,2024-01-04,5.17,2023-12-31,4.99,5.105875462399012
52.92300253093843,-1.2019419108895797,0,97.97,2,48.985,0.125,2.0,0.0,0,0,47.97,1,0,0.0,0,0,2022-12-13,48.34,2022-12-13,50.33,15,15,1,2022-12-10,50.1,2022-12-11,48.38,5.308908620412255
52.93153098464677,-1.120371843804439,0,139.74,2,69.87,0.0952380952380952,2.0,0.0,0,0,69.74,1,0,0.0,0,0,2022-07-29,71.61,2022-07-30,68.66,20,20,1,2022-07-30,69.43,2022-07-28,71.02,2.8653176500821784
52.95158207996768,-1.0542676084405798,0,99.39,2,49.695,0.0689655172413793,2.0,0.0,0,0,0.0,0,0,49.39,1,0,2021-11-18,49.67,2021-11-19,49.76,28,28,1,2021-11-18,48.16,2021-11-19,51.99,5.880359469233128
52.92264527907208,-1.218833387854774,1,140.62,2,70.31,0.2,2.0,70.62,1,0,0.0,0,0,0.0,0,0,2023-06-26,68.08,2023-06-26,68.28,9,9,1,2023-06-30,70.02,2023-06-27,68.7,6.241092059823656
52.92743615169871,-1.20064455136331,0,42.72,3,14.24,0.1071428571428571,0.1875,25.15,1,0,0.0,0,0,15.07,1,0,2021-12-16,14.61,2023-04-02,25.3,27,12,16,2023-03-31,26.07,2021-12-17,14.82,4.933744676590553
52.9904956020641,-1.109824444117117,1,1109.96,37,29.99891891891892,1.0,1.0277777777777777,360.43,12,1,357.43,12,1,361.27,12,1,2021-04-15,29.25,2024-03-01,29.8,36,1,36,2024-03-01,29.08,2024-03-01,30.63,4.6075180495494115
52.93881243738003,-1.2433378197421627,0,194.48,10,19.448,0.2777777777777778,0.303030303030303,40.9,2,0,60.43,3,0,87.39,4,0,2021-05-07,20.57,2023-12-12,19.81,35,3,33,2021-08-06,30.16,2023-12-09,20.15,7.034880147880315
52.93280749819253,-1.2154722529704165,0,79.41,4,19.8525,1.0,1.0,59.41,3,0,0.0,0,0,0.0,0,0,2023-12-10,19.87,2024-03-09,20.37,3,0,4,2024-03-06,19.61,2024-03-07,20.35,5.48467856213035
52.92707843280044,-1.220559116345429,0,137.69,9,15.29888888888889,0.2432432432432432,1.125,0.0,0,0,0.0,0,0,122.69,8,0,2021-04-02,15.01,2021-11-02,14.97,36,29,8,2021-11-02,14.7,2021-11-02,14.79,6.081507040140759
52.99602144105007,-1.1279599228719612,0,548.8,36,15.244444444444444,0.972972972972973,1.0,184.32,13,1,180.46,12,1,169.44,10,0,2021-04-13,14.69,2024-02-17,15.02,36,1,36,2024-02-17,15.0,2024-02-17,14.89,4.784911537387708
52.9204298441963,-1.231895031334294,0,101.5,2,50.75,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,51.5,1,0,2021-12-20,49.1,2021-12-20,51.52,27,27,1,2021-12-17,48.75,2021-12-19,48.21,7.113852954197928
52.913947786428025,-1.198609414707297,1,935.39,37,25.28081081081081,1.0277777777777777,1.0277777777777777,302.5,12,1,304.45,12,1,302.75,12,1,2021-04-21,25.47,2024-03-19,25.59,35,0,36,2024-03-20,24.27,2024-03-18,24.67,5.861006943316935
52.92905511491717,-1.1538476133000826,0,20.24,2,10.12,0.3333333333333333,2.0,10.24,1,0,0.0,0,0,0.0,0,0,2023-10-27,10.21,2023-10-27,9.92,5,5,1,2023-10-26,10.17,2023-10-28,10.06,2.875866179152075
52.9390426437154,-1.234143811298596,0,14.66,2,7.33,0.0714285714285714,1.0,0.0,0,0,0.0,0,0,9.66,1,0,2022-01-10,10.07,2022-01-13,10.11,27,26,2,2022-01-09,9.81,2022-01-10,9.87,6.429602022374937
52.98631231676919,-1.14810053620717,1,738.58,35,21.10228571428572,0.9722222222222222,1.0,256.32,12,1,237.1,12,1,224.73,10,0,2021-04-20,19.46,2024-02-21,25.45,35,1,35,2024-02-20,25.15,2023-11-19,20.87,3.6404633070525945
52.94227158786047,-1.1195547133572843,0,490.24,2,245.12,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,240.24,1,0,2021-12-25,257.48,2021-12-28,253.54,27,27,1,2021-12-26,254.33,2021-12-28,248.82,1.9662962729851252
52.98370879475634,-1.1207438401475898,0,130.16,4,32.54,0.1379310344827586,0.1538461538461538,24.32,1,0,50.39,1,0,50.64,1,0,2021-12-10,50.31,2023-12-19,23.96,28,3,26,2022-12-11,51.19,2023-12-17,25.84,3.610363035923946
52.996865609557005,-1.1368895550867704,0,118.7,5,23.74,0.1388888888888889,0.238095238095238,0.0,0,0,58.71,2,0,54.51,2,0,2021-05-14,25.89,2022-12-17,30.5,35,15,21,2022-12-20,30.63,2021-05-15,24.61,4.800051529901396
52.89847601544821,-1.1506849358899582,1,46.97,3,15.656666666666666,0.1071428571428571,0.12,20.08,1,0,0.0,0,0,25.09,1,0,2021-12-21,24.65,2023-12-10,19.42,27,3,25,2021-12-24,25.21,2023-12-10,20.15,6.189758094283163
53.03553091028525,-1.081648005608976,1,19.81,2,9.905,0.0909090909090909,2.0,0.0,0,0,9.81,1,0,0.0,0,0,2022-06-29,9.92,2022-06-29,10.04,21,21,1,2022-06-29,10.22,2022-07-01,9.54,9.94563786112371
52.97647896676902,-1.0934704670088464,1,201.66,2,100.83,0.1176470588235294,2.0,0.0,0,0,101.66,1,0,0.0,0,0,2022-11-25,100.44,2022-11-25,97.56,16,16,1,2022-11-28,104.07,2022-11-25,98.88,4.104356532556904
52.91716859640224,-1.2178933042206754,0,498.7,2,249.35,0.2857142857142857,2.0,248.7,1,0,0.0,0,0,0.0,0,0,2023-09-13,246.08,2023-09-17,248.27,6,6,1,2023-09-16,240.44,2023-09-17,257.38,6.55015185994843
52.94796879726801,-1.1732058721198086,1,757.63,38,19.937631578947368,1.027027027027027,1.027027027027027,241.96,12,1,247.96,13,1,247.71,12,1,2021-03-31,20.3,2024-03-16,20.29,36,0,37,2024-03-13,20.57,2024-03-16,19.8,2.217079668573517
52.9452931741358,-1.045885321792263,0,149.82,15,9.988,0.625,1.0714285714285714,30.6,3,0,109.22,11,0,0.0,0,0,2022-04-25,9.86,2023-05-27,10.19,23,10,14,2023-05-27,9.84,2023-05-24,10.05,6.508589126897089
52.92017878815413,-1.2315321700319113,0,20.27,2,10.135,0.0689655172413793,2.0,0.0,0,0,0.0,0,0,10.27,1,0,2021-12-08,10.2,2021-12-09,9.63,28,28,1,2021-12-07,9.56,2021-12-05,10.07,7.107757833740522
52.96989611133508,-1.1244820938462627,0,97.73,2,48.865,0.0606060606060606,2.0,0.0,0,0,0.0,0,0,47.73,1,0,2021-07-22,48.58,2021-07-26,51.5,32,32,1,2021-07-22,47.97,2021-07-25,51.37,2.1288908101094255
